episode,global_step,ep_reward,ep_length,termination_reason,term_goal,term_battery,term_collision,term_timeout,start_x,start_y,goal_x,goal_y,distance_to_goal,distance_reduction,invalid_move_count,invalid_move_rate,battery_remaining,avg_network_score,avg_rssi,avg_latency,avg_packet_loss,total_outage_steps,route_distance
140,24890,-1920.591922,178,battery_depleted,0,1,0,0,12,2,17,13,11.40175425099138,0.6812917226031932,71,0.398876404494382,0.0,0.29120939375129323,-84.36212290502793,,,114,127.29646455628156
141,25102,-23722.21079,212,battery_depleted,0,1,0,0,4,17,7,4,14.7648230602334,-1.423158996107066,123,0.5801886792452831,0.0,0.07212416078049882,-114.54826291079812,,,212,103.49747468305827
142,25291,-15998.04281,189,battery_depleted,0,1,0,0,19,2,5,10,10.0,6.124515496597098,88,0.4656084656084656,0.0,0.24209858542753285,-92.08394736842104,,,188,117.15432893255063
143,25437,-1483.857068,146,battery_depleted,0,1,0,0,1,3,14,12,16.278820596099706,-0.4674322952578098,32,0.2191780821917808,0.0,0.2975668770811628,-91.14054421768708,,,99,138.4386001800126
144,25601,-14260.688741,164,battery_depleted,0,1,0,0,18,15,1,1,20.518284528683193,1.5044310168620463,44,0.2682926829268293,0.0,0.130626734006734,-109.84163636363638,,,164,143.19595949289328
145,25813,-23716.47578,212,battery_depleted,0,1,0,0,0,19,5,10,7.280109889280518,3.0155202517064827,125,0.589622641509434,0.0,0.07538357371455963,-114.05610328638497,,,212,103.56854249492373
146,25990,-16580.733746,177,battery_depleted,0,1,0,0,16,15,8,1,14.142135623730951,1.9823798728661473,69,0.3898305084745763,0.0,0.14064425717852685,-108.2506179775281,,,177,129.53910524340085
147,26186,-20324.290375,196,battery_depleted,0,1,0,0,18,10,5,0,17.804493814764857,-1.4032743479081304,99,0.5051020408163265,0.0,0.18365089302500473,-101.42015228426395,,,196,116.46803743153538
148,26354,-9991.010446,168,battery_depleted,0,1,0,0,2,14,16,16,15.0,-0.857864376269049,60,0.35714285714285715,0.0,0.18371588096972713,-101.83011834319527,,,142,129.95331880577396
149,26526,-3630.056681,172,battery_depleted,0,1,0,0,12,2,0,19,16.1245154965971,4.684136550087715,57,0.3313953488372093,0.0,0.2536977295214289,-94.24872832369944,,,126,137.3675323681471
150,26725,-20868.232088,199,battery_depleted,0,1,0,0,19,12,0,7,13.601470508735444,6.045412195653055,108,0.542713567839196,0.0,0.13157740140140142,-108.0994,,,199,106.74011537017755
151,26927,-14777.079842,202,battery_depleted,0,1,0,0,11,0,17,17,16.0312195418814,1.9965368354385475,116,0.5742574257425742,0.0,0.25375125963401823,-90.29182266009852,,,195,101.74011537017756
152,27117,-19124.642338,190,battery_depleted,0,1,0,0,9,19,15,8,13.45362404707371,-0.9236599609320422,107,0.5631578947368421,0.0,0.08198066862674191,-113.89602094240837,,,190,96.66904755831209
153,27306,-6908.18899,189,battery_depleted,0,1,0,0,8,0,13,10,8.06225774829855,3.1180821392004,93,0.49206349206349204,0.0,0.2397933765344292,-92.77705263157894,,,168,115.05382386916229
154,27466,-13578.675425,160,battery_depleted,0,1,0,0,18,16,0,17,11.180339887498949,6.847416489820997,46,0.2875,0.0,0.14045691281343456,-108.28037267080745,,,160,136.36753236814707
155,27672,-22439.342735,206,battery_depleted,0,1,0,0,2,16,12,7,16.278820596099706,-2.8251965490259963,113,0.5485436893203883,0.0,0.07331104147625887,-114.37014492753623,,,206,109.15432893255064
156,27871,-13499.506489,199,battery_depleted,0,1,0,0,14,6,1,10,13.038404810405298,0.5630656983301456,108,0.542713567839196,0.0,0.25472300000000003,-90.1361,,,193,105.91168824543136
157,28022,-1205.058574,151,battery_depleted,0,1,0,0,3,1,19,11,21.470910553583888,-2.6029482894706817,40,0.26490066225165565,0.0,0.2624654753437648,-93.95559210526316,,,117,134.19595949289325
158,28206,-7001.345568,184,battery_depleted,0,1,0,0,19,9,0,6,9.433981132056603,9.80140292961474,84,0.45652173913043476,0.0,0.22064428049671295,-95.5902162162162,,,173,120.29646455628156
159,28348,-970.211424,142,battery_depleted,0,1,0,0,4,2,13,7,7.280109889280518,3.0155202517064827,24,0.16901408450704225,0.0,0.2972286447286447,-91.37587412587412,,,90,141.6101730552664
160,28518,-2537.698687,170,battery_depleted,0,1,0,0,15,1,3,13,20.615528128088304,-3.6449653796111647,63,0.37058823529411766,0.0,0.2566592182826101,-89.72549707602339,,,149,129.36753236814704
161,28680,-13923.057157,162,battery_depleted,0,1,0,0,10,19,14,3,13.0,3.4924225024706423,49,0.30246913580246915,0.0,0.1246502201588091,-110.42018404907974,,,162,137.0243866176395
162,28849,-2645.912372,169,battery_depleted,0,1,0,0,6,5,0,19,16.1245154965971,-0.892969284869281,63,0.3727810650887574,0.0,0.3111854536889831,-90.52564705882354,,,95,130.02438661763944
163,29011,-495.696935,162,battery_depleted,0,1,0,0,7,3,2,13,12.041594578792296,-0.8612546912933468,48,0.2962962962962963,0.0,0.3471200273893525,-87.509754601227,,,59,138.02438661763944
164,29180,-15119.459022,169,battery_depleted,0,1,0,0,16,19,17,0,17.46424919657298,1.5620483938674674,47,0.2781065088757396,0.0,0.14198629629629628,-108.03747058823531,,,169,143.95331880577402
165,29384,-21954.386434,204,battery_depleted,0,1,0,0,2,16,11,5,7.0710678118654755,7.14160259168642,111,0.5441176470588235,0.0,0.10195931394809442,-110.2969268292683,,,204,107.49747468305826
166,29541,-13123.671277,157,battery_depleted,0,1,0,0,14,16,2,13,8.06225774829855,4.307059128554432,50,0.3184713375796178,0.0,0.1081341214632354,-112.0987341772152,,,157,125.6396103067892
167,29739,-7975.42872,198,battery_depleted,0,1,0,0,19,1,5,15,19.1049731745428,0.6940166986805316,106,0.5353535353535354,0.0,0.244365597255547,-91.76286432160806,,,192,108.15432893255063
168,29917,-16758.044617,178,battery_depleted,0,1,0,0,17,19,17,3,15.033296378372908,0.9667036216270919,66,0.3707865168539326,0.0,0.13325721084212702,-109.42385474860336,,,178,132.7106781186547
169,30086,-15119.122386,169,battery_depleted,0,1,0,0,18,19,2,16,13.038404810405298,3.240415785694408,51,0.30177514792899407,0.0,0.13998185185185183,-108.35582352941175,,,169,138.29646455628165
170,30278,-19465.174056,192,battery_depleted,0,1,0,0,14,18,13,6,6.4031242374328485,5.638470341359447,91,0.4739583333333333,0.0,0.18377777777777782,-101.39999999999999,,,192,119.6396103067892
171,30453,-16247.187756,175,battery_depleted,0,1,0,0,18,14,3,13,16.0312195418814,-0.9979231635084904,71,0.4057142857142857,0.0,0.1487027248839749,-106.6561931818182,,,175,127.6101730552663
172,30617,-4299.799968,164,battery_depleted,0,1,0,0,12,7,2,14,13.038404810405298,-0.8318491946715962,46,0.2804878048780488,0.0,0.24378268510935178,-95.57327272727272,,,131,142.43860018001254
173,30808,-3378.354367,191,battery_depleted,0,1,0,0,13,4,5,13,11.704699910719626,0.3368946680726701,90,0.4712041884816754,0.0,0.26541972754004006,-88.44119791666667,,,160,120.46803743153538
174,30980,-15690.604216,172,battery_depleted,0,1,0,0,18,19,6,1,16.492422502470642,5.140885150313295,72,0.4186046511627907,0.0,0.12416885556076306,-110.28601156069364,,,172,120.71067811865466
175,31150,-5297.469939,170,battery_depleted,0,1,0,0,8,9,19,19,16.15549442140351,-1.2894256740850043,55,0.3235294117647059,0.0,0.24322700009951476,-91.63777777777777,,,141,138.6101730552664
176,31331,-17307.017628,181,battery_depleted,0,1,0,0,17,18,5,8,14.317821063276353,1.3026782885369546,70,0.3867403314917127,0.0,0.147170695970696,-107.21406593406593,,,181,130.88225099390849
177,31501,-15285.445232,170,battery_depleted,0,1,0,0,19,10,9,18,7.0710678118654755,5.735180663000222,51,0.3,0.0,0.1338448343079922,-109.33052631578946,,,170,140.953318805774
178,31681,-17195.81999,180,battery_depleted,0,1,0,0,17,19,14,4,16.1245154965971,-0.827456955818743,84,0.4666666666666667,0.0,0.10477904810888235,-111.75895027624308,,,180,117.53910524340084
179,31849,-14970.11719,168,battery_depleted,0,1,0,0,19,16,14,2,15.297058540778355,-0.4309897934598492,52,0.30952380952380953,0.0,0.13662746000438308,-108.8885798816568,,,168,138.78174593052017
180,32010,-849.724563,161,battery_depleted,0,1,0,0,1,1,13,14,10.295630140987,7.396175871967131,49,0.30434782608695654,0.0,0.287311241488402,-92.11586419753087,,,97,132.2964645562816
181,32172,-1625.826432,162,battery_depleted,0,1,0,0,5,3,9,18,17.08800749063506,-1.5638327943750365,52,0.32098765432098764,0.0,0.3071707081314443,-90.51815950920246,,,96,132.78174593052015
182,32350,-9763.063537,178,battery_depleted,0,1,0,0,18,15,0,2,12.649110640673518,9.554492670501,69,0.38764044943820225,0.0,0.2024904412792681,-98.57541899441341,,,177,131.36753236814707
183,32540,-9689.996615,190,battery_depleted,0,1,0,0,7,7,18,18,19.1049731745428,-3.548623988438754,93,0.48947368421052634,0.0,0.18812392339983966,-101.73230366492145,,,156,117.71067811865464
184,32707,-421.131627,167,battery_depleted,0,1,0,0,2,3,17,9,16.1245154965971,0.030978924806412067,56,0.33532934131736525,0.0,0.3726705795080795,-85.49982142857144,,,49,131.71067811865467
185,32897,-6423.565363,190,battery_depleted,0,1,0,0,16,16,19,2,6.4031242374328485,7.914696825843505,88,0.4631578947368421,0.0,0.2266602492544901,-94.60214659685863,,,164,124.36753236814704
186,33069,-1682.281817,172,battery_depleted,0,1,0,0,7,3,12,17,13.892443989449804,0.9736247578687021,63,0.36627906976744184,0.0,0.29204338500350063,-91.84109826589595,,,95,132.61017305526636
187,33238,-3126.81682,169,battery_depleted,0,1,0,0,14,11,2,0,6.4031242374328485,9.875696358666858,61,0.3609467455621302,0.0,0.329179596655479,-88.19288235294117,,,92,129.53910524340083
188,33408,-15298.511455,170,battery_depleted,0,1,0,0,12,12,3,19,12.206555615733702,-0.8048013647423229,59,0.34705882352941175,0.0,0.17589127782753516,-101.47023391812866,,,170,136.68124086713183
189,33575,-737.12965,167,battery_depleted,0,1,0,0,3,5,13,11,15.811388300841896,-4.149484511151295,60,0.3592814371257485,0.0,0.3503215471423805,-87.12672619047619,,,56,126.46803743153536
190,33736,-3943.948846,161,battery_depleted,0,1,0,0,8,14,12,4,7.0710678118654755,3.699261802403532,50,0.3105590062111801,0.0,0.28022065769473176,-93.10172839506174,,,92,133.78174593052015
191,33907,-15434.00261,171,battery_depleted,0,1,0,0,14,19,3,10,9.055385138137417,5.157285265414478,60,0.3508771929824561,0.0,0.1699666009032288,-103.3221511627907,,,171,134.61017305526633
192,34098,-19233.784921,191,battery_depleted,0,1,0,0,19,9,5,6,8.06225774829855,6.255563314977804,93,0.4869109947643979,0.0,0.19012785493827164,-100.39145833333332,,,191,117.88225099390847
193,34263,-7738.276999,165,battery_depleted,0,1,0,0,13,4,6,19,12.529964086141668,4.022981271105181,48,0.2909090909090909,0.0,0.2257197981113644,-94.49734939759034,,,162,137.7106781186547
194,34422,-1273.748999,159,battery_depleted,0,1,0,0,8,1,7,12,9.486832980505138,1.558528036682123,46,0.2893081761006289,0.0,0.2977591047297297,-87.55193750000001,,,93,139.09545442950494
195,34596,-7420.03399,174,battery_depleted,0,1,0,0,14,16,0,18,13.45362404707371,0.6885115766572412,66,0.3793103448275862,0.0,0.19524014929214928,-99.35022857142857,,,168,129.12489168102775
196,34755,-1197.332447,159,battery_depleted,0,1,0,0,6,5,6,16,13.92838827718412,-2.928388277184119,51,0.32075471698113206,0.0,0.2864807976726727,-92.2198125,,,97,135.75230867899728
197,34965,-23214.625264,210,battery_depleted,0,1,0,0,6,9,19,9,14.317821063276353,-1.3178210632763534,125,0.5952380952380952,0.0,0.1629397402141478,-102.62175355450238,,,210,101.15432893255064
198,35119,-1126.071438,154,battery_depleted,0,1,0,0,4,3,11,16,18.35755975068582,-3.592736690452419,39,0.2532467532467532,0.0,0.3010036953082114,-90.98270967741935,,,98,138.19595949289328
199,35318,-4336.180447,199,battery_depleted,0,1,0,0,14,2,19,18,18.0,-1.236945385759789,108,0.542713567839196,0.0,0.28180165365365367,-85.85350000000003,,,146,110.05382386916229
200,35521,-21741.765431,203,battery_depleted,0,1,0,0,3,10,12,19,10.0,2.727922061357855,116,0.5714285714285714,0.0,0.11428019293803608,-108.76088235294118,,,203,103.15432893255065
201,35712,-19287.332609,191,battery_depleted,0,1,0,0,3,11,19,17,15.524174696260024,1.5638327943750365,87,0.45549738219895286,0.0,0.12512950919669671,-107.15515625,,,191,124.29646455628158
202,35881,-2924.106378,169,battery_depleted,0,1,0,0,11,0,14,11,11.313708498984761,0.08804575200661802,53,0.3136094674556213,0.0,0.26781882941765295,-90.7144705882353,,,120,136.7106781186547
203,36057,-3258.163544,176,battery_depleted,0,1,0,0,12,9,13,19,10.0,0.049875621120889946,63,0.35795454545454547,0.0,0.23432465346702638,-92.4638418079096,,,143,133.7106781186547
204,36219,-13947.892772,162,battery_depleted,0,1,0,0,14,15,8,0,13.152946437965905,3.002547983437605,58,0.35802469135802467,0.0,0.14328198382431512,-106.8039263803681,,,162,130.509667991878
205,36397,-10526.821026,178,battery_depleted,0,1,0,0,8,9,14,17,12.165525060596439,-2.1655250605964387,66,0.3707865168539326,0.0,0.20734194082350507,-96.72480446927374,,,168,133.53910524340088
206,36561,-14326.409287,164,battery_depleted,0,1,0,0,16,14,2,1,22.02271554554524,-2.91774237100244,56,0.34146341463414637,0.0,0.12634258925592254,-110.43739393939396,,,164,127.88225099390846
207,36738,-16697.854811,177,battery_depleted,0,1,0,0,14,14,15,1,17.26267650163207,-4.22427169122677,85,0.480225988700565,0.0,0.09497435862829123,-112.41146067415731,,,177,111.88225099390846
208,36945,-22636.54846,207,battery_depleted,0,1,0,0,2,19,12,12,13.416407864998739,-1.2098522492650368,116,0.5603864734299517,0.0,0.06902820079695081,-115.01677884615384,,,207,104.25483399593897
209,37105,-1334.969972,160,battery_depleted,0,1,0,0,7,3,0,15,11.0,2.892443989449804,52,0.325,0.0,0.29392845702845705,-91.9267701863354,,,98,132.0243866176394
210,37283,-4671.857265,178,battery_depleted,0,1,0,0,9,2,2,13,12.206555615733702,0.8318491946715962,73,0.4101123595505618,0.0,0.2529622561108595,-90.60960893854748,,,151,132.33809511662417
211,37466,-17692.604398,183,battery_depleted,0,1,0,0,1,10,14,15,9.219544457292887,4.708843819891232,81,0.4426229508196721,0.0,0.11031384971928451,-109.21119565217391,,,183,124.7817459305201
212,37650,-17945.352329,184,battery_depleted,0,1,0,0,7,18,17,13,12.041594578792296,-0.8612546912933468,84,0.45652173913043476,0.0,0.10102594324053783,-110.36794594594595,,,184,124.85281374238559
213,37853,-21784.163855,203,battery_depleted,0,1,0,0,6,18,7,6,8.54400374531753,3.4975908334747654,125,0.6157635467980296,0.0,0.0856629345031306,-112.57127450980393,,,203,97.88225099390847
214,38008,-1787.44257,155,battery_depleted,0,1,0,0,4,2,16,4,14.317821063276353,-2.1522960026799147,46,0.2967741935483871,0.0,0.31072058982058987,-90.32538461538462,,,92,133.02438661763944
215,38155,-1032.043393,147,battery_depleted,0,1,0,0,10,6,1,18,15.0,0.0,34,0.23129251700680273,0.0,0.3162782992451912,-89.57574324324325,,,83,137.43860018001254
216,38348,-12712.404616,193,battery_depleted,0,1,0,0,15,6,12,18,8.06225774829855,4.307059128554432,95,0.49222797927461137,0.0,0.14998199230157994,-104.38226804123713,,,191,116.2253967444161
217,38557,-23108.067981,209,battery_depleted,0,1,0,0,6,14,15,6,19.849433241279208,-7.807838662486912,121,0.5789473684210527,0.0,0.09164096620429955,-111.713,,,209,104.15432893255067
218,38761,-21992.683503,204,battery_depleted,0,1,0,0,1,12,17,19,15.811388300841896,1.6528608957310826,117,0.5735294117647058,0.0,0.09098671207793159,-111.90960975609755,,,204,102.74011537017753
219,38962,-18665.157181,201,battery_depleted,0,1,0,0,4,5,9,18,8.602325267042627,5.3260630101414925,110,0.5472636815920398,0.0,0.1830563489231806,-101.14757425742575,,,190,109.6396103067892
220,39134,-15701.834707,172,battery_depleted,0,1,0,0,15,19,3,16,15.033296378372908,-2.6639795015199272,56,0.32558139534883723,0.0,0.13216525369299936,-109.59728323699423,,,172,134.63961030678922
221,39317,-17738.252257,183,battery_depleted,0,1,0,0,19,11,4,3,19.849433241279208,-2.8494332412792076,77,0.4207650273224044,0.0,0.16448305152979065,-104.46445652173912,,,183,127.95331880577393
222,39482,-2052.152862,165,battery_depleted,0,1,0,0,2,6,1,19,22.47220505424423,-9.433800243838933,55,0.3333333333333333,0.0,0.2818452705717766,-87.80831325301205,,,116,134.43860018001251
223,39680,-10676.716464,198,battery_depleted,0,1,0,0,17,0,9,11,13.45362404707371,0.1478464616617341,108,0.5454545454545454,0.0,0.2495263811550244,-90.9584422110553,,,191,109.0538238691623
224,39850,-9317.448789,170,battery_depleted,0,1,0,0,2,14,1,0,13.038404810405298,0.9972640372129007,58,0.3411764705882353,0.0,0.19029793770378567,-99.24526315789475,,,169,133.95331880577396
225,40029,-16978.864382,179,battery_depleted,0,1,0,0,14,17,14,1,15.620499351813308,0.37950064818669205,74,0.4134078212290503,0.0,0.14729262873985097,-106.67527777777775,,,179,123.6396103067892
226,40200,-4667.931558,171,battery_depleted,0,1,0,0,10,10,0,14,8.0,2.7703296142690075,61,0.3567251461988304,0.0,0.24649135647275186,-96.3493023255814,,,105,130.71067811865467
227,40371,-15582.053412,171,battery_depleted,0,1,0,0,9,18,3,10,11.40175425099138,-1.4017542509913792,82,0.47953216374269003,0.0,0.0769006826594036,-114.11366279069767,,,171,105.98275605729681
228,40552,-17350.079181,181,battery_depleted,0,1,0,0,18,16,13,5,9.486832980505138,2.596212993089434,71,0.39226519337016574,0.0,0.15584574684574684,-105.83626373626372,,,181,131.53910524340088
229,40712,-13612.575141,160,battery_depleted,0,1,0,0,15,19,1,9,10.63014581273465,6.574504721350603,64,0.4,0.0,0.08947178545004632,-113.62577639751552,,,160,114.6396103067892
230,40882,-15342.665584,170,battery_depleted,0,1,0,0,17,14,9,3,15.297058540778355,-1.6955880320429113,54,0.3176470588235294,0.0,0.12601497345298515,-110.22742690058479,,,170,136.2964645562816
231,41064,-17536.385895,182,battery_depleted,0,1,0,0,1,14,19,10,18.027756377319946,0.4113325372658281,81,0.44505494505494503,0.0,0.11719081321758917,-108.25131147540982,,,182,120.88225099390846
232,41246,-17467.338464,182,battery_depleted,0,1,0,0,16,19,1,9,7.0710678118654755,10.95668856545447,80,0.43956043956043955,0.0,0.14265374390784227,-107.12267759562842,,,182,126.4386001800125
233,41445,-20947.241391,199,battery_depleted,0,1,0,0,0,18,14,5,16.278820596099706,2.826152578443093,103,0.5175879396984925,0.0,0.07322949899899901,-114.38044999999998,,,199,113.39696961966992
234,41610,-1045.792954,165,battery_depleted,0,1,0,0,2,2,6,13,10.816653826391969,0.888046084327657,59,0.3575757575757576,0.0,0.2935593696105744,-91.5960843373494,,,103,132.509667991878
235,41778,-11650.110525,168,battery_depleted,0,1,0,0,16,4,3,18,10.63014581273465,8.474827361808149,61,0.3630952380952381,0.0,0.20685209351363198,-97.25349112426035,,,151,128.95331880577393
236,41955,-16523.068777,177,battery_depleted,0,1,0,0,19,16,1,4,11.40175425099138,10.231553401792558,66,0.3728813559322034,0.0,0.14921880419745587,-106.80460674157304,,,177,134.61017305526633
237,42167,-23719.020341,212,battery_depleted,0,1,0,0,3,18,13,7,14.212670403551895,0.6533983437666109,123,0.5801886792452831,0.0,0.07147176519242247,-114.64671361502346,,,212,101.4264068711928
238,42359,-19476.230111,192,battery_depleted,0,1,0,0,18,11,6,18,13.0,0.892443989449804,86,0.4479166666666667,0.0,0.15923690270581467,-105.29766839378237,,,192,125.88225099390847
239,42546,-18548.109198,187,battery_depleted,0,1,0,0,0,12,5,0,18.681541692269406,-5.6815416922694055,82,0.4385026737967914,0.0,0.08549514141801379,-112.61090425531913,,,187,121.98275605729683
240,42723,-16523.823099,177,battery_depleted,0,1,0,0,15,19,0,12,6.324555320336759,10.228390036910088,65,0.3672316384180791,0.0,0.14498359370606562,-107.41606741573034,,,177,131.05382386916227
241,42891,-2424.109835,168,battery_depleted,0,1,0,0,4,3,11,11,10.770329614269007,-0.1401838015343575,61,0.3630952380952381,0.0,0.29190181838643375,-91.65260355029586,,,111,124.39696961966992
242,43066,-16008.253486,175,battery_depleted,0,1,0,0,15,17,1,2,13.341664064126334,7.1766204645568585,65,0.37142857142857144,0.0,0.174056067999818,-102.63517045454546,,,174,129.46803743153538
243,43234,-460.585339,168,battery_depleted,0,1,0,0,3,7,18,12,10.0,5.811388300841896,61,0.3630952380952381,0.0,0.3293210488595104,-88.96568047337279,,,65,128.12489168102775
244,43393,-997.246258,159,battery_depleted,0,1,0,0,3,7,17,3,12.36931687685298,2.1909029017080552,50,0.31446540880503143,0.0,0.30427756506506504,-90.84124999999999,,,87,128.88225099390846
245,43556,-4427.084074,163,battery_depleted,0,1,0,0,1,1,19,2,18.0,0.02775637731994607,57,0.3496932515337423,0.0,0.24328481713420735,-95.43920731707317,,,146,124.6396103067892
246,43766,-23236.145252,210,battery_depleted,0,1,0,0,2,10,19,15,16.492422502470642,1.227622644198707,120,0.5714285714285714,0.0,0.07519809098197724,-114.11962085308056,,,210,104.08326112068517
247,43962,-4730.994333,196,battery_depleted,0,1,0,0,8,0,16,18,15.132745950421556,4.564969653170651,107,0.5459183673469388,0.0,0.26352991367001516,-88.77796954314718,,,173,109.71067811865467
248,44127,-3601.599289,165,battery_depleted,0,1,0,0,14,0,7,18,13.892443989449804,5.420763926378163,51,0.3090909090909091,0.0,0.25047651687832406,-91.00355421686747,,,149,138.85281374238565
249,44303,-4958.473642,176,battery_depleted,0,1,0,0,8,0,19,18,17.0,4.095023109728988,69,0.39204545454545453,0.0,0.24813179563744536,-91.23610169491526,,,162,130.61017305526633
250,44463,-2377.912217,160,battery_depleted,0,1,0,0,3,2,4,13,8.06225774829855,2.983103268888712,51,0.31875,0.0,0.25630104576626317,-94.50987577639752,,,132,131.36753236814707
251,44633,-1897.02665,170,battery_depleted,0,1,0,0,10,6,1,19,17.69180601295413,-1.8804177121122354,59,0.34705882352941175,0.0,0.2826387059574194,-85.61748538011696,,,117,135.85281374238565
252,44798,-14494.136674,165,battery_depleted,0,1,0,0,10,17,1,12,13.0,-2.704369859012999,48,0.2909090909090909,0.0,0.13116374627639685,-109.72873493975904,,,165,140.19595949289325
253,44962,-1054.097744,164,battery_depleted,0,1,0,0,7,7,16,19,13.601470508735444,1.398529491264556,55,0.3353658536585366,0.0,0.3084527891527892,-90.41242424242424,,,91,132.61017305526633
254,45140,-16768.599309,178,battery_depleted,0,1,0,0,10,17,17,0,15.811388300841896,2.5733880100083386,68,0.38202247191011235,0.0,0.14060281175029776,-108.05441340782122,,,178,131.53910524340085
255,45320,-17172.45391,180,battery_depleted,0,1,0,0,10,9,17,19,18.027756377319946,-5.821200761586244,77,0.42777777777777776,0.0,0.13994142872153922,-105.63823204419892,,,180,122.46803743153536
256,45502,-17528.447242,182,battery_depleted,0,1,0,0,2,11,16,5,13.038404810405298,2.193141401322519,76,0.4175824175824176,0.0,0.1242751861150768,-107.20092896174863,,,182,128.36753236814704
257,45686,-5262.608535,184,battery_depleted,0,1,0,0,14,8,3,2,10.44030650891055,2.089657577231117,82,0.44565217391304346,0.0,0.26267043962881803,-88.5289189189189,,,133,122.71067811865467
258,45873,-18468.691893,187,battery_depleted,0,1,0,0,5,10,19,12,18.0,-3.857864376269049,79,0.42245989304812837,0.0,0.14591342140012353,-104.56728723404257,,,187,127.88225099390847
259,46048,-1683.085816,175,battery_depleted,0,1,0,0,17,3,17,19,12.806248474865697,3.193751525134303,61,0.3485714285714286,0.0,0.27596485860860864,-86.6665340909091,,,130,130.56854249492375
260,46225,-1357.039578,177,battery_depleted,0,1,0,0,6,6,15,16,21.213203435596427,-7.759579388522717,71,0.4011299435028249,0.0,0.30476386836274477,-90.8194382022472,,,98,130.43860018001251
261,46398,-13240.392045,173,battery_depleted,0,1,0,0,10,11,5,1,5.0990195135927845,6.0813203739061645,62,0.3583815028901734,0.0,0.19006837469653562,-100.18063218390805,,,171,135.02438661763944
262,46566,-15048.009943,168,battery_depleted,0,1,0,0,14,17,19,2,18.788294228055936,-2.9769059272140392,64,0.38095238095238093,0.0,0.1065550343242651,-112.30946745562132,,,168,120.15432893255064
263,46733,-14751.368364,167,battery_depleted,0,1,0,0,16,14,3,11,14.142135623730951,-0.8004715596046168,42,0.25149700598802394,0.0,0.13034808201058204,-109.88589285714285,,,167,145.29646455628165
264,46911,-16743.987995,178,battery_depleted,0,1,0,0,18,19,12,3,14.7648230602334,2.3231844304016604,62,0.34831460674157305,0.0,0.13401030415890752,-109.30424581005586,,,178,134.22539674441612
265,47084,-15814.118187,173,battery_depleted,0,1,0,0,19,16,18,3,11.704699910719626,1.3337048996856726,53,0.3063583815028902,0.0,0.13538241805023418,-109.08632183908047,,,173,138.63961030678925
266,47290,-22356.346749,206,battery_depleted,0,1,0,0,0,18,0,6,11.704699910719626,0.2953000892803743,107,0.5194174757281553,0.0,0.07309754924006132,-114.39927536231883,,,206,113.08326112068517
267,47488,-20735.976683,198,battery_depleted,0,1,0,0,1,19,9,11,11.313708498984761,0.0,102,0.5151515151515151,0.0,0.07172416889251061,-114.60879396984922,,,198,113.3969696196699
268,47663,-5943.435488,175,battery_depleted,0,1,0,0,10,8,0,16,13.0,-0.19375152513430294,67,0.38285714285714284,0.0,0.2367333464145964,-95.6027840909091,,,156,128.29646455628156
269,47832,-3909.989504,169,battery_depleted,0,1,0,0,13,4,0,4,12.041594578792296,0.9584054212077042,57,0.33727810650887574,0.0,0.27114802096213864,-87.524,,,134,136.02438661763946
270,48007,-16205.41282,175,battery_depleted,0,1,0,0,19,12,0,15,18.681541692269406,0.5538423694019379,58,0.3314285714285714,0.0,0.1409722643097643,-108.19852272727275,,,175,135.22539674441612
271,48185,-16769.368732,178,battery_depleted,0,1,0,0,18,19,16,4,13.038404810405298,2.094341140016258,71,0.398876404494382,0.0,0.16160180012414652,-104.92206703910617,,,178,131.02438661763944
272,48361,-16415.286997,176,battery_depleted,0,1,0,0,14,18,8,0,17.26267650163207,1.710989459378208,65,0.3693181818181818,0.0,0.1229032591913948,-110.78135593220341,,,176,130.46803743153538
273,48531,-727.181058,170,battery_depleted,0,1,0,0,2,0,14,19,17.204650534085253,5.267554520158978,70,0.4117647058823529,0.0,0.3407028244618888,-87.92795321637428,,,64,120.29646455628156
274,48695,-1217.752551,164,battery_depleted,0,1,0,0,4,7,19,16,21.213203435596427,-3.720347751060526,55,0.3353658536585366,0.0,0.3191416835016835,-89.54630303030302,,,99,131.78174593052015
275,48854,-545.456259,159,battery_depleted,0,1,0,0,6,1,15,13,15.556349186104045,-0.556349186104045,44,0.27672955974842767,0.0,0.33937576013513515,-88.25406249999999,,,55,140.6812408671318
276,49007,-12488.060651,153,battery_depleted,0,1,0,0,13,19,0,14,11.40175425099138,2.52663402619274,40,0.26143790849673204,0.0,0.12563727688727686,-110.33603896103897,,,153,139.09545442950494
277,49176,-1948.87024,169,battery_depleted,0,1,0,0,10,5,17,13,12.041594578792296,-1.4114487660576458,61,0.3609467455621302,0.0,0.28103492845786965,-85.93335294117648,,,120,134.509667991878
278,49348,-15644.129363,172,battery_depleted,0,1,0,0,1,10,18,10,6.324555320336759,10.67544467966324,67,0.38953488372093026,0.0,0.12528641358121126,-107.14739884393062,,,172,126.53910524340083
279,49432,-2653.527723,84,goal_reached,1,0,0,0,19,10,10,5,0.0,10.295630140987,37,0.44047619047619047,51.54450000000005,0.19810906906906908,-99.04941176470587,,,81,59.84062043356592
280,49600,-1894.114449,168,battery_depleted,0,1,0,0,5,0,19,15,19.235384061671343,1.2829004670118493,65,0.3869047619047619,0.0,0.28745546256315485,-92.14153846153845,,,107,126.19595949289321
