episode,global_step,ep_reward,ep_length,termination_reason,term_goal,term_battery,term_collision,term_timeout,start_x,start_y,goal_x,goal_y,distance_to_goal,distance_reduction,invalid_move_count,invalid_move_rate,battery_remaining,avg_network_score,avg_rssi,avg_latency,avg_packet_loss,total_outage_steps,route_distance
662,125391,-26855.281667,226,battery_depleted,0,1,0,0,27,22,45,36,22.80350850198276,0.0,118,0.5221238938053098,0.0,0.0,,,,226,129.53910524340085
663,125574,-17790.895434,183,battery_depleted,0,1,0,0,34,27,14,34,33.24154027718932,-12.051920176772231,33,0.18032786885245902,0.0,0.0,,,,183,182.30865786510162
664,125797,-26122.95556,223,battery_depleted,0,1,0,0,9,11,20,9,5.830951894845301,5.349387992653648,103,0.4618834080717489,0.0,0.0,,,,223,139.4680374315354
665,126000,-21738.749196,203,battery_depleted,0,1,0,0,14,18,6,28,11.40175425099138,1.4044942238743179,74,0.3645320197044335,0.0,0.0,,,,203,157.5807358037436
666,126172,-15606.529067,172,battery_depleted,0,1,0,0,41,25,19,38,24.698178070456937,0.8556866079043388,11,0.06395348837209303,0.0,0.0,,,,172,194.13708498984784
667,126361,-18826.468573,189,battery_depleted,0,1,0,0,19,15,31,11,8.602325267042627,4.046785373630891,47,0.24867724867724866,0.0,0.0,,,,189,172.65180361560908
668,126539,-16701.225956,178,battery_depleted,0,1,0,0,21,43,33,26,17.26267650163207,3.5459755450527446,23,0.12921348314606743,0.0,0.0,,,,178,188.13708498984784
669,126758,-25227.930129,219,battery_depleted,0,1,0,0,20,8,1,23,21.02379604162864,3.18364083219177,88,0.4018264840182648,0.0,0.0,,,,219,149.63961030678934
670,126928,-15223.7591,170,battery_depleted,0,1,0,0,35,43,40,29,6.324555320336759,8.541513426981748,10,0.058823529411764705,0.0,0.0,,,,170,195.20815280171334
671,127113,-18027.054507,185,battery_depleted,0,1,0,0,44,12,38,31,20.591260281974,-0.666401436802726,27,0.14594594594594595,0.0,0.0,,,,185,184.9238815542513
672,127304,-19280.906605,191,battery_depleted,0,1,0,0,5,39,12,30,18.601075237738275,-7.199320986746896,52,0.27225130890052357,0.0,0.0,,,,191,170.8944443027284
673,127472,-14880.480747,168,battery_depleted,0,1,0,0,35,32,39,13,13.601470508735444,5.8150173302121555,5,0.02976190476190476,0.0,0.0,,,,168,199.03657992645944
674,127643,-15393.119673,171,battery_depleted,0,1,0,0,42,38,18,20,21.400934559032695,8.599065440967305,12,0.07017543859649122,0.0,0.0,,,,171,195.03657992645952
675,127818,-16206.968123,175,battery_depleted,0,1,0,0,29,48,49,37,29.410882339705484,-6.585457918678831,23,0.13142857142857142,0.0,0.0,,,,175,187.62236636408642
676,128004,-18229.206411,186,battery_depleted,0,1,0,0,36,14,45,27,8.54400374531753,7.267384555524366,44,0.23655913978494625,0.0,0.0,,,,186,174.72287142747467
677,128205,-21301.125149,201,battery_depleted,0,1,0,0,34,8,44,17,16.278820596099706,-2.8251965490259963,65,0.32338308457711445,0.0,0.0,,,,201,164.1665222413705
678,128395,-19122.429945,190,battery_depleted,0,1,0,0,14,29,28,24,26.870057685088806,-12.0039889377703,46,0.24210526315789474,0.0,0.0,,,,190,174.2375900532361
679,128583,-18682.637334,188,battery_depleted,0,1,0,0,4,30,15,34,17.0,-5.295300089280374,49,0.26063829787234044,0.0,0.0,,,,188,171.7228714274747
680,128784,-21232.370581,201,battery_depleted,0,1,0,0,10,27,39,25,17.0,12.068883707497267,76,0.3781094527363184,0.0,0.0,,,,201,153.58073580374358
681,128980,-20301.669857,196,battery_depleted,0,1,0,0,32,7,14,12,22.360679774997898,-3.6791380827284925,57,0.29081632653061223,0.0,0.0,,,,196,165.50966799187816
682,129179,-20867.904117,199,battery_depleted,0,1,0,0,3,46,7,30,15.132745950421556,1.3596765520490859,61,0.3065326633165829,0.0,0.0,,,,199,164.09545442950505
683,129359,-17045.99188,180,battery_depleted,0,1,0,0,43,46,16,37,18.681541692269406,9.778957249246009,26,0.14444444444444443,0.0,0.0,,,,180,185.89444430272852
684,129543,-17896.525897,184,battery_depleted,0,1,0,0,9,31,26,7,35.510561809129406,-6.099679469423922,37,0.20108695652173914,0.0,0.0,,,,184,180.55129855222089
685,129731,-18635.764572,188,battery_depleted,0,1,0,0,7,19,34,31,19.4164878389476,10.130085566440716,42,0.22340425531914893,0.0,0.0,,,,188,175.82337649086293
686,129900,-15054.710671,169,battery_depleted,0,1,0,0,34,37,41,48,10.198039027185569,2.8403657832197293,3,0.01775147928994083,0.0,0.0,,,,169,199.9655121145941
687,130070,-15218.47475,170,battery_depleted,0,1,0,0,32,28,25,41,7.615773105863909,7.149049954369492,8,0.047058823529411764,0.0,0.0,,,,170,197.6223663640864
688,130260,-19027.994598,190,battery_depleted,0,1,0,0,17,17,38,18,22.02271554554524,-0.9989195039165999,44,0.23157894736842105,0.0,0.0,,,,190,174.58073580374366
689,130454,-19857.924916,194,battery_depleted,0,1,0,0,7,26,17,31,14.7648230602334,-3.5844831727344513,57,0.29381443298969073,0.0,0.0,,,,194,165.99494936611674
690,130640,-18237.293775,186,battery_depleted,0,1,0,0,10,38,22,20,16.97056274847714,4.662744904306798,45,0.24193548387096775,0.0,0.0,,,,186,175.37972567696704
691,130849,-23036.291994,209,battery_depleted,0,1,0,0,27,26,2,10,31.38470965295043,-1.7030654936387712,84,0.4019138755980861,0.0,0.0,,,,209,150.2670273047588
692,131021,-15619.066865,172,battery_depleted,0,1,0,0,30,38,12,39,21.02379604162864,-2.996039664308693,6,0.03488372093023256,0.0,0.0,,,,172,197.89444430272852
693,131196,-16168.301958,175,battery_depleted,0,1,0,0,26,48,1,40,29.832867780352597,-3.584058283539221,12,0.06857142857142857,0.0,0.0,,,,175,194.4802307403554
694,131380,-17831.350443,184,battery_depleted,0,1,0,0,40,48,33,40,7.0710678118654755,3.5590780008691745,31,0.16847826086956522,0.0,0.0,,,,184,183.65180361560923
695,131565,-18048.944186,185,battery_depleted,0,1,0,0,31,48,28,20,29.154759474226502,-0.9945037935690557,28,0.15135135135135136,0.0,0.0,,,,185,184.3380951166244
696,131758,-19641.633069,193,battery_depleted,0,1,0,0,3,20,18,31,17.4928556845359,1.1082195532023746,51,0.26424870466321243,0.0,0.0,,,,193,171.82337649086298
697,131949,-19184.638108,191,battery_depleted,0,1,0,0,4,37,27,45,15.231546211727817,9.120045112044025,48,0.2513089005235602,0.0,0.0,,,,191,171.99494936611677
698,132141,-19442.509975,192,battery_depleted,0,1,0,0,6,24,6,10,9.899494936611665,4.100505063388335,55,0.2864583333333333,0.0,0.0,,,,192,169.72287142747462
699,132331,-19027.266667,190,battery_depleted,0,1,0,0,28,16,48,11,20.615528128088304,0.0,36,0.18947368421052632,0.0,0.0,,,,190,179.681240867132
700,132527,-20253.671632,196,battery_depleted,0,1,0,0,4,16,8,44,25.495097567963924,2.789173679497978,53,0.27040816326530615,0.0,0.0,,,,196,170.75230867899742
701,132715,-18650.861488,188,battery_depleted,0,1,0,0,20,46,41,28,25.495097567963924,2.163535803914737,45,0.2393617021276596,0.0,0.0,,,,188,173.65180361560908
702,132895,-17094.413154,180,battery_depleted,0,1,0,0,49,48,37,34,14.560219778561036,3.878869136024738,29,0.16111111111111112,0.0,0.0,,,,180,183.72287142747464
703,133079,-17836.345704,184,battery_depleted,0,1,0,0,48,11,23,20,24.515301344262525,2.0553591669103213,33,0.1793478260869565,0.0,0.0,,,,184,181.6518036156092
704,133287,-22824.282414,208,battery_depleted,0,1,0,0,27,16,7,25,22.561028345356956,-0.6293161458956469,83,0.39903846153846156,0.0,0.0,,,,208,151.09545442950503
705,133477,-19071.840855,190,battery_depleted,0,1,0,0,26,34,49,48,32.57299494980466,-5.64717091413214,48,0.25263157894736843,0.0,0.0,,,,190,171.82337649086293
706,133665,-18577.579975,188,battery_depleted,0,1,0,0,48,11,44,23,4.123105625617661,8.526005015055858,38,0.20212765957446807,0.0,0.0,,,,188,177.75230867899754
707,133808,-10834.264249,143,goal_reached,1,0,0,0,7,23,4,35,0.0,12.36931687685298,53,0.3706293706293706,30.449999999999925,0.0,,,,143,106.98275605729684
708,133982,-15942.627438,174,battery_depleted,0,1,0,0,40,29,36,40,5.656854249492381,6.047845661227245,12,0.06896551724137931,0.0,0.0,,,,174,193.89444430272852
709,134181,-20884.611339,199,battery_depleted,0,1,0,0,25,38,10,29,20.248456731316587,-2.7556010467806864,64,0.32160804020100503,0.0,0.0,,,,199,161.92388155425118
710,134377,-20247.78356,196,battery_depleted,0,1,0,0,36,31,19,12,26.248809496813376,-0.7537119288494516,56,0.2857142857142857,0.0,0.0,,,,196,167.75230867899745
711,134558,-17253.94251,181,battery_depleted,0,1,0,0,21,48,24,34,14.7648230602334,-0.4470019969570469,15,0.08287292817679558,0.0,0.0,,,,181,192.09545442950508
712,134747,-18800.831038,189,battery_depleted,0,1,0,0,35,49,24,40,8.246211251235321,5.966459152316574,46,0.24338624338624337,0.0,0.0,,,,189,173.23759005323603
713,134929,-17526.235816,182,battery_depleted,0,1,0,0,9,39,31,19,38.897300677553446,-9.165163182916434,30,0.16483516483516483,0.0,0.0,,,,182,183.06601717798225
714,135136,-22564.319361,207,battery_depleted,0,1,0,0,27,24,9,45,28.178005607210743,-0.5193722353320815,75,0.36231884057971014,0.0,0.0,,,,207,158.92388155425124
715,135328,-19443.176568,192,battery_depleted,0,1,0,0,25,13,4,1,25.709920264364882,-1.523147019469235,47,0.24479166666666666,0.0,0.0,,,,192,171.92388155425124
716,135523,-20109.328083,195,battery_depleted,0,1,0,0,20,25,46,22,32.01562118716424,-5.843116530559442,61,0.3128205128205128,0.0,0.0,,,,195,163.82337649086287
717,135707,-17817.331589,184,battery_depleted,0,1,0,0,45,22,16,25,21.470910553583888,7.683848920642614,31,0.16847826086956522,0.0,0.0,,,,184,183.65180361560917
718,135890,-17668.823423,183,battery_depleted,0,1,0,0,36,27,8,37,27.16615541441225,2.5659820802247637,28,0.15300546448087432,0.0,0.0,,,,183,186.06601717798233
719,136066,-16274.632227,176,battery_depleted,0,1,0,0,30,46,17,26,9.486832980505138,14.366887903247989,18,0.10227272727272728,0.0,0.0,,,,176,189.06601717798233
720,136246,-17159.268121,180,battery_depleted,0,1,0,0,21,43,46,27,32.89376840679705,-3.2121242474853915,33,0.18333333333333332,0.0,0.0,,,,180,180.965512114594
721,136419,-15749.127188,173,battery_depleted,0,1,0,0,42,29,46,0,22.0,7.274562336608895,10,0.057803468208092484,0.0,0.0,,,,173,195.30865786510154
722,136635,-24544.943058,216,battery_depleted,0,1,0,0,31,14,44,5,7.0,8.811388300841896,94,0.4351851851851852,0.0,0.0,,,,216,144.78174593052017
723,136812,-16530.800787,177,battery_depleted,0,1,0,0,25,13,35,37,26.92582403567252,-0.9258240356725196,16,0.0903954802259887,0.0,0.0,,,,177,190.823376490863
724,137028,-24587.679115,216,battery_depleted,0,1,0,0,0,18,12,41,23.40939982143925,2.532843720706442,92,0.42592592592592593,0.0,0.0,,,,216,146.78174593052023
725,137248,-25489.485807,220,battery_depleted,0,1,0,0,20,23,37,43,29.732137494637012,-3.4833279978236362,103,0.4681818181818182,0.0,0.0,,,,220,137.7106781186547
726,137452,-21950.88533,204,battery_depleted,0,1,0,0,21,16,37,37,33.12099032335839,-6.720232758470221,73,0.35784313725490197,0.0,0.0,,,,204,157.09545442950503
727,137635,-17722.119157,183,battery_depleted,0,1,0,0,16,42,26,17,32.64965543462902,-5.723831398956499,36,0.19672131147540983,0.0,0.0,,,,183,180.13708498984775
728,137820,-18106.458537,185,battery_depleted,0,1,0,0,14,44,32,49,23.430749027719962,-4.749207335450556,43,0.23243243243243245,0.0,0.0,,,,185,175.96551211459396
729,138037,-24781.283719,217,battery_depleted,0,1,0,0,20,2,4,12,19.209372712298546,-0.3414104481853393,94,0.43317972350230416,0.0,0.0,,,,217,143.71067811865467
730,138212,-16093.576177,175,battery_depleted,0,1,0,0,44,32,15,32,14.866068747318506,14.133931252681494,15,0.08571428571428572,0.0,0.0,,,,175,193.13708498984778
731,138401,-18816.359245,189,battery_depleted,0,1,0,0,13,18,5,37,17.88854381999832,2.7269843080899854,43,0.2275132275132275,0.0,0.0,,,,189,177.06601717798225
732,138574,-15689.930816,173,battery_depleted,0,1,0,0,43,26,26,44,4.0,20.758836806279895,10,0.057803468208092484,0.0,0.0,,,,173,196.1370849898478
733,138764,-19053.881667,190,battery_depleted,0,1,0,0,42,15,21,13,21.095023109728988,0.0,46,0.24210526315789474,0.0,0.0,,,,190,174.6518036156092
734,138946,-17481.373332,182,battery_depleted,0,1,0,0,29,10,34,25,16.76305461424021,-0.9516663133983148,26,0.14285714285714285,0.0,0.0,,,,182,186.23759005323606
735,139158,-23640.49895,212,battery_depleted,0,1,0,0,5,0,12,15,14.866068747318506,1.6868766099283423,90,0.42452830188679247,0.0,0.0,,,,212,147.26702730475878
736,139326,-14948.316244,168,battery_depleted,0,1,0,0,33,37,13,35,31.0,-10.90024875775822,2,0.011904761904761904,0.0,0.0,,,,168,200.3797256769671
737,139561,-29048.864343,235,battery_depleted,0,1,0,0,1,7,6,33,24.186773244895647,2.2896313448518057,137,0.5829787234042553,0.0,0.0,,,,235,119.53910524340084
738,139761,-21097.968067,200,battery_depleted,0,1,0,0,2,19,27,12,20.248456731316587,5.713053240177754,70,0.35,0.0,0.0,,,,200,159.8233764908629
739,139966,-22121.111643,205,battery_depleted,0,1,0,0,35,18,32,44,29.0,-2.8274953433951993,65,0.3170731707317073,0.0,0.0,,,,205,163.1959594928934
740,140163,-20452.87396,197,battery_depleted,0,1,0,0,24,9,46,6,23.769728648009426,-1.566125336834908,54,0.27411167512690354,0.0,0.0,,,,197,168.26702730475887
741,140340,-16589.970814,177,battery_depleted,0,1,0,0,41,31,46,3,37.21558813185679,-8.772662825201007,19,0.10734463276836158,0.0,0.0,,,,177,189.4802307403554
742,140545,-22051.32,205,battery_depleted,0,1,0,0,41,23,41,1,5.0,17.0,74,0.36097560975609755,0.0,0.0,,,,205,156.68124086713192
743,140739,-19804.255211,194,battery_depleted,0,1,0,0,27,1,28,15,9.219544457292887,4.816124390325312,45,0.23195876288659795,0.0,0.0,,,,194,173.43860018001263
744,140955,-24608.514643,216,battery_depleted,0,1,0,0,15,30,18,11,30.4138126514911,-11.178428589819756,87,0.4027777777777778,0.0,0.0,,,,216,151.36753236814718
745,141152,-20413.702629,197,battery_depleted,0,1,0,0,36,5,43,25,10.63014581273465,10.559474287682441,56,0.28426395939086296,0.0,0.0,,,,197,167.92388155425124
746,141325,-15810.639736,173,battery_depleted,0,1,0,0,43,37,30,47,17.0,-0.5987805331432732,11,0.06358381502890173,0.0,0.0,,,,173,195.13708498984784
747,141511,-18211.985919,186,battery_depleted,0,1,0,0,43,46,48,23,15.811388300841896,7.725816291037743,46,0.24731182795698925,0.0,0.0,,,,186,174.79393923934015
748,141700,-18834.259125,189,battery_depleted,0,1,0,0,30,7,14,8,9.219544457292887,6.8116750845885115,41,0.21693121693121692,0.0,0.0,,,,189,177.82337649086298
749,141883,-17715.29392,183,battery_depleted,0,1,0,0,24,33,6,23,27.80287754891569,-7.211617266941687,29,0.15846994535519127,0.0,0.0,,,,183,183.40916292848993
750,142066,-17655.444664,183,battery_depleted,0,1,0,0,13,40,26,31,14.317821063276353,1.4935672375655429,31,0.16939890710382513,0.0,0.0,,,,183,183.06601717798233
751,142242,-16265.291734,176,battery_depleted,0,1,0,0,46,26,29,7,3.1622776601683795,22.332819907795546,25,0.14204545454545456,0.0,0.0,,,,176,187.03657992645944
752,142421,-16900.523502,179,battery_depleted,0,1,0,0,43,14,21,16,16.492422502470642,5.59829953190388,26,0.1452513966480447,0.0,0.0,,,,179,186.55129855222089
753,142629,-22795.293481,208,battery_depleted,0,1,0,0,3,33,28,48,30.610455730027933,-1.4556962558014312,76,0.36538461538461536,0.0,0.0,,,,208,156.43860018001266
754,142800,-15487.673248,171,battery_depleted,0,1,0,0,29,46,40,38,21.18962010041709,-7.588149591681647,13,0.07602339181286549,0.0,0.0,,,,171,194.4507934888326
755,142924,-8149.778955,124,goal_reached,1,0,0,0,29,40,19,41,0.0,10.04987562112089,16,0.12903225806451613,30.099999999999845,0.0,,,,124,130.78174593052015
756,143093,-15050.988742,169,battery_depleted,0,1,0,0,32,38,21,21,14.422205101855956,5.82625162946063,8,0.047337278106508875,0.0,0.0,,,,169,197.03657992645944
757,143269,-16294.017373,176,battery_depleted,0,1,0,0,48,29,38,3,20.09975124224178,7.7570253121264585,15,0.08522727272727272,0.0,0.0,,,,176,192.06601717798233
758,143460,-19208.128833,191,battery_depleted,0,1,0,0,42,26,17,18,17.11724276862369,9.131566728189686,40,0.2094240837696335,0.0,0.0,,,,191,178.7523086789975
759,143643,-17692.596198,183,battery_depleted,0,1,0,0,20,13,4,34,29.206163733020468,-2.805406168132297,29,0.15846994535519127,0.0,0.0,,,,183,184.6518036156092
760,143818,-16164.161018,175,battery_depleted,0,1,0,0,34,48,35,33,17.0,-1.966703621627092,13,0.07428571428571429,0.0,0.0,,,,175,193.89444430272852
761,144013,-19969.768199,195,battery_depleted,0,1,0,0,0,26,14,41,8.06225774829855,12.456026780384644,54,0.27692307692307694,0.0,0.0,,,,195,168.75230867899748
762,144182,-15093.861974,169,battery_depleted,0,1,0,0,35,44,6,39,34.058772731852805,-4.630894792728483,3,0.01775147928994083,0.0,0.0,,,,169,199.965512114594
763,144370,-18615.191416,188,battery_depleted,0,1,0,0,47,11,19,4,24.08318915758459,4.778550221739032,33,0.17553191489361702,0.0,0.0,,,,188,182.33809511662443
764,144566,-20244.021001,196,battery_depleted,0,1,0,0,11,22,13,34,15.297058540778355,-3.1315334801819166,52,0.2653061224489796,0.0,0.0,,,,196,172.1665222413706
765,144774,-22798.928275,208,battery_depleted,0,1,0,0,23,12,47,8,22.47220505424423,1.8588450669486463,83,0.39903846153846156,0.0,0.0,,,,208,151.50966799187808
766,144969,-20074.663424,195,battery_depleted,0,1,0,0,9,19,19,43,28.0178514522438,-2.0178514522438,57,0.2923076923076923,0.0,0.0,,,,195,167.40916292848982
767,145174,-22069.641309,205,battery_depleted,0,1,0,0,21,21,22,8,3.0,10.038404810405298,66,0.32195121951219513,0.0,0.0,,,,205,162.19595949289337
768,145362,-18654.380439,188,battery_depleted,0,1,0,0,14,40,29,33,21.587033144922902,-5.034087787676054,38,0.20212765957446807,0.0,0.0,,,,188,178.9949493661168
769,145549,-18441.40046,187,battery_depleted,0,1,0,0,10,26,36,13,25.80697580112788,3.2619079063693874,44,0.23529411764705882,0.0,0.0,,,,187,174.48023074035538
770,145723,-16000.212088,174,battery_depleted,0,1,0,0,37,26,48,27,16.55294535724685,-5.507584340059587,13,0.07471264367816093,0.0,0.0,,,,174,193.72287142747473
771,145896,-15758.198922,173,battery_depleted,0,1,0,0,46,27,47,49,17.0,5.022715545545239,9,0.05202312138728324,0.0,0.0,,,,173,196.3086578651016
772,146078,-17446.882869,182,battery_depleted,0,1,0,0,48,38,39,33,6.708203932499369,3.5874262084876314,28,0.15384615384615385,0.0,0.0,,,,182,185.0660171779823
773,146253,-16194.335395,175,battery_depleted,0,1,0,0,20,36,24,26,18.601075237738275,-7.830745623469268,14,0.08,0.0,0.0,,,,175,192.89444430272852
774,146435,-17493.22145,182,battery_depleted,0,1,0,0,16,21,41,14,27.65863337187866,-1.6971234003843207,27,0.14835164835164835,0.0,0.0,,,,182,184.82337649086298
775,146609,-16116.824939,174,battery_depleted,0,1,0,0,22,37,2,39,47.16990566028302,-27.07015441804124,17,0.09770114942528736,0.0,0.0,,,,174,190.96551211459396
776,146792,-17728.236743,183,battery_depleted,0,1,0,0,13,18,6,45,39.0,-11.107348638037294,36,0.19672131147540983,0.0,0.0,,,,183,181.79393923934015
777,146985,-19655.165255,193,battery_depleted,0,1,0,0,6,47,12,31,15.297058540778355,1.7909489498567055,54,0.27979274611398963,0.0,0.0,,,,193,168.40916292848982
778,147174,-18889.875307,189,battery_depleted,0,1,0,0,26,17,34,37,26.627053911388696,-5.086394682850681,48,0.25396825396825395,0.0,0.0,,,,189,173.30865786510154
779,147343,-15140.929935,169,battery_depleted,0,1,0,0,33,36,45,32,25.495097567963924,-12.845986927290406,6,0.03550295857988166,0.0,0.0,,,,169,198.20815280171334
780,147561,-25074.574062,218,battery_depleted,0,1,0,0,7,5,25,25,27.459060435491963,-0.5518123413445437,100,0.45871559633027525,0.0,0.0,,,,218,143.68124086713186
781,147774,-23832.663089,213,battery_depleted,0,1,0,0,35,1,18,15,15.0,7.022715545545239,90,0.4225352112676056,0.0,0.0,,,,213,145.78174593052023
782,147967,-19679.553144,193,battery_depleted,0,1,0,0,16,15,28,17,16.278820596099706,-4.113295535503267,58,0.3005181347150259,0.0,0.0,,,,193,166.48023074035535
783,148152,-18067.539001,185,battery_depleted,0,1,0,0,22,14,40,22,15.556349186104045,4.141366417488163,41,0.22162162162162163,0.0,0.0,,,,185,176.30865786510157
784,148353,-21333.708138,201,battery_depleted,0,1,0,0,28,20,34,28,18.788294228055936,-8.788294228055936,70,0.3482587064676617,0.0,0.0,,,,201,160.82337649086293
785,148546,-19625.32701,193,battery_depleted,0,1,0,0,26,36,25,16,17.029386365926403,2.995598028574385,56,0.29015544041450775,0.0,0.0,,,,193,166.8233764908629
786,148714,-14867.469656,168,battery_depleted,0,1,0,0,38,33,49,43,8.0,6.866068747318506,6,0.03571428571428571,0.0,0.0,,,,168,197.20815280171328
787,148904,-19082.525876,190,battery_depleted,0,1,0,0,12,41,36,43,32.2490309931942,-8.165841835609605,44,0.23157894736842105,0.0,0.0,,,,190,175.82337649086296
788,149085,-17289.440578,181,battery_depleted,0,1,0,0,30,45,35,26,21.95449840010015,-2.3076156957116503,25,0.13812154696132597,0.0,0.0,,,,181,185.823376490863
789,149275,-19073.389367,190,battery_depleted,0,1,0,0,5,30,29,21,30.083217912982647,-4.451206677030054,48,0.25263157894736843,0.0,0.0,,,,190,171.82337649086298
790,149445,-15276.071309,170,battery_depleted,0,1,0,0,35,39,16,35,19.72308292331602,-0.3065950843684213,12,0.07058823529411765,0.0,0.0,,,,170,193.62236636408642
791,149622,-16456.525491,177,battery_depleted,0,1,0,0,46,16,48,41,13.601470508735444,11.478401899233463,15,0.0847457627118644,0.0,0.0,,,,177,192.65180361560923
792,149808,-18215.686213,186,battery_depleted,0,1,0,0,17,43,31,19,24.041630560342615,3.7432574185569933,29,0.15591397849462366,0.0,0.0,,,,186,183.0954544295051
793,149999,-19183.339983,191,battery_depleted,0,1,0,0,15,46,3,33,4.47213595499958,13.219670057954552,50,0.2617801047120419,0.0,0.0,,,,191,169.9949493661167
794,150186,-18408.787819,187,battery_depleted,0,1,0,0,16,2,14,30,22.67156809750927,5.399769597727129,34,0.18181818181818182,0.0,0.0,,,,187,181.5807358037437
795,150382,-20249.500822,196,battery_depleted,0,1,0,0,22,14,8,15,9.0,5.035668847618199,57,0.29081632653061223,0.0,0.0,,,,196,166.75230867899745
796,150591,-22988.588041,209,battery_depleted,0,1,0,0,17,6,5,24,17.46424919657298,4.1690584562109585,80,0.3827751196172249,0.0,0.0,,,,209,154.68124086713192
797,150781,-19058.222582,190,battery_depleted,0,1,0,0,43,36,46,24,20.0,-7.630683123147019,43,0.22631578947368422,0.0,0.0,,,,190,175.16652224137064
798,150973,-19449.3717,192,battery_depleted,0,1,0,0,30,18,12,15,18.788294228055936,-0.5400066371612766,54,0.28125,0.0,0.0,,,,192,168.65180361560908
799,151162,-18895.987741,189,battery_depleted,0,1,0,0,2,49,17,47,18.788294228055936,-3.655548277634379,48,0.25396825396825395,0.0,0.0,,,,189,172.8944443027284
800,151329,-14664.740082,167,battery_depleted,0,1,0,0,48,30,29,38,9.219544457292887,11.395983670795417,2,0.011976047904191617,0.0,0.0,,,,167,201.0365799264595
801,151519,-19029.519477,190,battery_depleted,0,1,0,0,15,19,26,9,12.529964086141668,2.3361046611768383,50,0.2631578947368421,0.0,0.0,,,,190,172.30865786510157
802,151704,-18040.36452,185,battery_depleted,0,1,0,0,24,12,48,24,17.029386365926403,9.803429364071075,40,0.21621621621621623,0.0,0.0,,,,185,177.7228714274747
803,151909,-22166.82017,205,battery_depleted,0,1,0,0,24,37,43,29,23.021728866442675,-2.4062007383543715,79,0.3853658536585366,0.0,0.0,,,,205,155.40916292848976
804,152087,-16720.364086,178,battery_depleted,0,1,0,0,36,41,22,49,15.620499351813308,0.5040161447837903,23,0.12921348314606743,0.0,0.0,,,,178,187.7228714274747
805,152298,-23359.71007,211,battery_depleted,0,1,0,0,3,16,28,13,6.708203932499369,18.471152691528975,89,0.4218009478672986,0.0,0.0,,,,211,148.92388155425118
806,152499,-21269.412628,201,battery_depleted,0,1,0,0,46,36,28,24,25.0,-3.3666923472160626,59,0.2935323383084577,0.0,0.0,,,,201,165.61017305526647
807,152694,-20009.391276,195,battery_depleted,0,1,0,0,27,27,23,7,10.0,10.396078054371138,58,0.29743589743589743,0.0,0.0,,,,195,166.40916292848985
808,152885,-19264.612517,191,battery_depleted,0,1,0,0,29,17,38,10,8.06225774829855,3.33949650269283,50,0.2617801047120419,0.0,0.0,,,,191,171.65180361560917
809,153072,-18350.955179,187,battery_depleted,0,1,0,0,3,39,32,33,15.811388300841896,13.802797489079799,35,0.18716577540106952,0.0,0.0,,,,187,179.7523086789975
810,153262,-19110.073441,190,battery_depleted,0,1,0,0,15,29,39,29,27.294688127912362,-3.2946881279123623,50,0.2631578947368421,0.0,0.0,,,,190,169.40916292848988
811,153461,-20927.585704,199,battery_depleted,0,1,0,0,19,25,29,8,26.019223662515376,-6.296140739199355,70,0.35175879396984927,0.0,0.0,,,,199,156.75230867899742
812,153638,-16569.906444,177,battery_depleted,0,1,0,0,35,31,22,20,22.80350850198276,-5.774122136056356,15,0.0847457627118644,0.0,0.0,,,,177,191.82337649086307
813,153831,-19662.799097,193,battery_depleted,0,1,0,0,29,13,40,22,14.7648230602334,-0.5521526566815051,54,0.27979274611398963,0.0,0.0,,,,193,168.40916292848985
814,154023,-19385.926655,192,battery_depleted,0,1,0,0,39,0,11,5,18.027756377319946,10.415168929335838,47,0.24479166666666666,0.0,0.0,,,,192,172.75230867899748
815,154225,-21456.138049,202,battery_depleted,0,1,0,0,5,17,22,40,15.652475842498529,12.948223449651653,69,0.3415841584158416,0.0,0.0,,,,202,158.68124086713198
816,154395,-15290.854313,170,battery_depleted,0,1,0,0,31,30,21,44,22.360679774997898,-5.156029240912645,9,0.052941176470588235,0.0,0.0,,,,170,196.2081528017133
817,154604,-23037.456062,209,battery_depleted,0,1,0,0,36,14,7,16,34.20526275297414,-5.136379045476875,75,0.3588516746411483,0.0,0.0,,,,209,155.95331880577407
818,154798,-19815.116985,194,battery_depleted,0,1,0,0,22,40,30,13,22.847319317591726,5.31293636306572,46,0.23711340206185566,0.0,0.0,,,,194,173.26702730475893
819,154973,-16153.255329,175,battery_depleted,0,1,0,0,38,30,22,20,20.615528128088304,-1.7475658639750975,11,0.06285714285714286,0.0,0.0,,,,175,195.0660171779823
820,155145,-15611.735565,172,battery_depleted,0,1,0,0,33,38,26,15,25.942243542145693,-1.9006129818030786,7,0.040697674418604654,0.0,0.0,,,,172,198.13708498984792
821,155345,-21042.368955,200,battery_depleted,0,1,0,0,44,6,16,10,23.021728866442675,5.262542381019227,62,0.31,0.0,0.0,,,,200,162.85281374238573
822,155534,-18756.501192,189,battery_depleted,0,1,0,0,45,22,25,6,14.866068747318506,10.746428202412888,36,0.19047619047619047,0.0,0.0,,,,189,179.50966799187813
823,155702,-14907.995147,168,battery_depleted,0,1,0,0,34,27,38,40,13.0,0.6014705087354439,7,0.041666666666666664,0.0,0.0,,,,168,197.03657992645955
